step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
447,8761000,4523,9559,28.990156,,0,11,9,108,36128,1073,2557,8724872,18,176,40,1,23147,1,30,1,1856275,1,2938020,1,428582,1,109439,1,3356507,1,12831,1,268840,1,13664,4,541469,4,67315,4,821947,4,1616437,8,2426725,108,9102,24,3218,1,19999,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4523,1,17084,1,9559,1,0,1
448,8688600,4523,9559,28.990156,,0,11,9,108,32076,913,2317,8656524,18,176,30,1,23889,1,90,1,1864405,1,2914342,1,428522,1,110220,1,3302515,1,12511,1,269792,1,7117,4,521941,4,67004,4,815662,4,1594563,8,2399077,108,8832,24,3108,1,19879,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17052,1,36,1,9559,1,4523,1,17088,1,9559,1,0,1
449,8662200,4522,9559,28.990156,,0,11,9,108,35590,932,2517,8626610,18,176,50,1,23307,1,40,1,1836667,1,2956796,1,428552,1,112356,1,3256271,1,12571,1,273010,1,6997,4,516568,4,66082,4,794831,4,1572630,8,2356162,108,8782,24,3258,1,19438,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4522,1,17084,1,9559,1,0,1
450,8716300,4522,9559,28.990156,,0,11,9,108,38103,892,2637,8678197,18,176,50,1,23297,1,20,1,1841178,1,2962961,1,428572,1,110531,1,3298725,1,12862,1,268409,1,7047,4,534983,4,66824,4,806599,4,1588559,8,2383640,108,8882,24,3198,1,19688,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4522,1,17083,1,9559,1,0,1
451,9097800,4523,9559,28.990152,,0,11,9,108,68551,1203,2607,9029249,18,176,60,1,27467,1,180,1,2120003,1,2987502,1,428702,1,113408,1,3338874,1,13052,1,278042,1,7127,4,537559,4,67977,4,809958,4,1610061,8,2408410,108,9002,24,3408,1,21022,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17051,1,36,1,9559,1,4523,1,17087,1,9559,1,0,1
452,8861200,4523,9559,28.99015,,0,11,9,108,42849,1072,2427,8818351,18,176,60,1,29753,1,60,1,2043645,1,2903987,1,428652,1,111213,1,3288540,1,12441,1,270624,1,7037,4,528878,4,66764,4,805126,4,1583727,8,2377635,108,8792,24,3178,1,19678,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4523,1,17084,1,9559,1,0,1
453,8710600,4522,9559,28.990156,,0,11,9,108,40032,952,2487,8670568,18,176,30,1,23057,1,20,1,1873297,1,2975272,1,428482,1,107704,1,3250166,1,12541,1,272799,1,6977,4,513199,4,66082,4,796645,4,1568169,8,2353575,108,8751,24,3178,1,19658,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4522,1,17083,1,9559,1,0,1
454,8729900,4522,9559,28.990156,,0,11,9,108,41037,1343,3008,8688863,18,176,160,1,23438,1,90,1,1836066,1,2966931,1,428582,1,109408,1,3307046,1,17142,1,268469,1,7007,4,514773,4,66363,4,795392,4,1610593,8,2394045,108,8932,24,9333,1,30886,1,2887,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4522,1,17083,1,9559,1,0,1
455,8713500,4521,9559,28.990156,,0,11,9,108,36656,912,2506,8676844,18,176,60,1,23869,1,90,1,1874380,1,2925179,1,428542,1,116195,1,3296009,1,12521,1,271767,1,6957,4,530462,4,66954,4,803612,4,1590323,8,2380572,108,10857,24,3178,1,19307,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4521,1,17084,1,9559,1,0,1
456,8766600,4522,9559,28.990152,,0,11,9,108,41538,1093,2989,8725062,18,176,40,1,23317,1,30,1,1839625,1,2923264,1,428642,1,116305,1,3381017,1,12821,1,299665,1,6957,4,523394,4,68919,4,834358,4,1620507,8,2442924,108,8952,24,3218,1,20390,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4522,1,17083,1,9559,1,0,1
457,8673000,4522,9559,28.990152,,0,11,9,108,34901,962,2577,8638099,18,176,40,1,23768,1,20,1,1868064,1,2956105,1,428652,1,113920,1,3235019,1,12511,1,268118,1,6817,4,515084,4,65992,4,791733,4,1561693,8,2342198,108,8651,24,3168,1,18997,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4522,1,17083,1,9559,1,0,1
458,8742300,4521,9559,28.990152,,0,11,9,108,32896,932,2968,8709404,18,176,50,1,23448,1,90,1,1844617,1,2954942,1,428502,1,114280,1,3330995,1,12481,1,270654,1,6937,4,535935,4,67526,4,832533,4,1591716,8,2412460,108,8822,24,3088,1,19177,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4521,1,17082,1,9559,1,0,1
459,8694000,4523,9559,28.990152,,0,11,9,108,32324,992,2546,8661676,18,176,40,1,23077,1,30,1,1875382,1,2910412,1,428572,1,113098,1,3298254,1,12811,1,269151,1,7117,4,531484,4,66964,4,803291,4,1593400,8,2385304,108,8842,24,3218,1,20129,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17055,1,36,1,9559,1,4523,1,17091,1,9559,1,0,1
460,8742800,4522,9559,28.990152,,0,11,9,108,34058,892,2497,8708742,18,176,40,1,23327,1,150,1,1839354,1,2916527,1,428542,1,113088,1,3375193,1,12521,1,367141,1,7087,4,520016,4,67004,4,802469,4,1585591,8,2376662,108,8902,24,3108,1,19368,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17054,1,36,1,9559,1,4522,1,17090,1,9559,1,0,1
461,8668500,4521,9559,28.990152,,0,11,9,108,35825,842,2587,8632675,18,176,60,1,23197,1,90,1,1844607,1,2959613,1,428612,1,109719,1,3254276,1,12501,1,273301,1,7077,4,513320,4,66142,4,793808,4,1574544,8,2356944,108,8822,24,3078,1,19598,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17055,1,36,1,9559,1,4521,1,17091,1,9559,1,0,1
462,8767100,4522,9559,28.990152,,0,11,9,108,45356,942,2437,8721744,18,176,40,1,23438,1,40,1,1851955,1,2984905,1,428602,1,111714,1,3307958,1,13092,1,295756,1,7148,4,520116,4,66714,4,798430,4,1590814,8,2377955,108,8851,24,3218,1,22285,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17060,1,36,1,9559,1,4522,1,17096,1,9559,1,0,1
463,8674100,4522,9559,28.990152,,0,11,9,108,36051,862,2547,8638049,18,176,40,1,23919,1,20,1,1860165,1,2915916,1,428582,1,110421,1,3286425,1,12561,1,269932,1,7077,4,518031,4,70052,4,799713,4,1595917,8,2384240,108,8842,24,3098,1,19277,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17058,1,36,1,9559,1,4522,1,17094,1,9559,1,0,1
464,8674300,4521,9559,28.990152,,0,11,9,108,34427,932,2467,8639873,18,176,50,1,23397,1,100,1,1840336,1,2954391,1,428572,1,111213,1,3269313,1,12501,1,276458,1,7168,4,520447,4,66483,4,802880,4,1569903,8,2361585,108,8731,24,3138,1,19468,1,2436,1,0,0,0,0,0,0,0,0,0,0,0,0,17063,1,36,1,9559,1,4521,1,17099,1,9559,1,0,1
465,8647100,4523,9559,28.990152,,0,11,9,108,31737,912,2476,8615363,18,176,50,1,23087,1,110,1,1834091,1,2949358,1,428532,1,110301,1,3257324,1,12511,1,268609,1,7007,4,515174,4,66172,4,801316,4,1573101,8,2363119,108,8822,24,3178,1,19358,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17062,1,36,1,9559,1,4523,1,17098,1,9559,1,0,1
466,8655600,4523,9559,28.990147,,0,11,9,108,35897,932,2467,8619703,18,176,40,1,23257,1,80,1,1869157,1,2913440,1,428552,1,108627,1,3263689,1,12862,1,268138,1,6967,4,516187,4,65872,4,792074,4,1588308,8,2369084,108,8832,24,3208,1,19458,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17065,1,36,1,9559,1,4523,1,17101,1,9559,1,0,1
467,8718100,4523,9559,28.990145,,0,11,9,108,61646,1013,2747,8656454,18,176,20,1,23849,1,90,1,1868566,1,2915906,1,428472,1,110251,1,3294034,1,15267,1,269672,1,7047,4,520898,4,72077,4,802570,4,1595164,8,2386055,108,8932,24,3238,1,19678,1,2677,1,0,0,0,0,0,0,0,0,0,0,0,0,17057,1,36,1,9559,1,4523,1,17093,1,9559,1,0,1
468,8660100,4523,9559,28.990145,,0,11,9,108,45850,932,2557,8614250,18,176,40,1,35808,1,10,1,1868716,1,2889230,1,428532,1,111514,1,3267900,1,12501,1,273772,1,6967,4,519796,4,66202,4,799061,4,1576549,8,2364192,108,8862,24,3118,1,19057,1,2446,1,0,0,0,0,0,0,0,0,0,0,0,0,17059,1,36,1,9559,1,4523,1,17095,1,9559,1,0,1
469,8741300,4523,9559,28.990139,,0,11,9,108,43154,982,3008,8698146,18,176,70,1,23067,1,120,1,1836557,1,2960736,1,428532,1,111464,1,3324779,1,12821,1,270143,1,9744,4,535725,4,66463,4,808193,4,1606412,8,2402125,108,9473,24,3248,1,21252,1,2616,1,0,0,0,0,0,0,0,0,0,0,0,0,17057,1,36,1,9559,1,4523,1,17093,1,9559,1,0,1
470,8705200,4522,9559,28.990139,,0,11,9,108,34993,1213,2748,8670207,18,176,50,1,24109,1,20,1,1879402,1,2939764,1,428562,1,111584,1,3273904,1,12811,1,272158,1,7057,4,514813,4,66383,4,798319,4,1587626,8,2374376,108,8821,24,3178,1,20621,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17050,1,36,1,9559,1,4522,1,17086,1,9559,1,0,1
471,8795300,4521,9559,28.990147,,0,11,9,108,33007,932,3840,8762293,18,176,50,1,23748,1,110,1,1871794,1,2920437,1,428542,1,111032,1,3393648,1,12932,1,274554,1,7739,4,520668,4,67486,4,807492,4,1688143,8,2482893,108,8902,24,3308,1,20701,1,2626,1,0,0,0,0,0,0,0,0,0,0,0,0,17051,1,36,1,9559,1,4521,1,17087,1,9559,1,0,1
472,8680200,4521,9559,28.990149,,0,11,9,108,31415,912,2476,8648785,18,176,20,1,24239,1,50,1,1850982,1,2933730,1,428542,1,114140,1,3284611,1,12471,1,280398,1,7138,4,518903,4,66613,4,798209,4,1585822,8,2372622,108,8932,24,3489,1,20661,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17051,1,36,1,9559,1,4521,1,17087,1,9559,1,0,1
473,8819300,4520,9559,28.990149,,0,11,9,108,51312,2536,2627,8767988,18,176,70,1,23267,1,40,1,1840697,1,2959283,1,428602,1,124145,1,3378992,1,12892,1,308216,1,7148,4,526863,4,74784,4,820744,4,1609149,8,2418204,108,9062,24,3599,1,23337,1,2616,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4520,1,17083,1,9559,1,0,1
474,8782900,4520,9559,28.990149,,0,11,9,108,30641,902,2496,8752259,18,176,20,1,24059,1,30,1,1885116,1,2978810,1,428532,1,111443,1,3311346,1,12902,1,299796,1,7258,4,526362,4,66543,4,799011,4,1581992,8,2369625,108,8882,24,3499,1,23407,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4520,1,17084,1,9559,1,0,1
475,8739800,4519,9559,28.990149,,0,11,9,108,34115,903,2626,8705685,18,176,50,1,23909,1,60,1,1845118,1,2967352,1,428472,1,112296,1,3315807,1,12621,1,289470,1,7168,4,529540,4,67255,4,805296,4,1591045,8,2384883,108,8832,24,3138,1,19458,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17042,1,36,1,9559,1,4519,1,17078,1,9559,1,0,1
476,8648500,4519,9559,28.990149,,0,11,9,108,35062,902,2427,8613438,18,176,40,1,23518,1,140,1,1838592,1,2940155,1,428572,1,112797,1,3257093,1,12531,1,275306,1,6957,4,516578,4,66132,4,794650,4,1569792,8,2353144,108,8872,24,3118,1,21172,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4519,1,17082,1,9559,1,0,1
477,8704800,4519,9559,28.990149,,0,11,9,108,37420,832,2507,8667380,18,176,110,1,23427,1,30,1,1844517,1,2995581,1,428552,1,109058,1,3253595,1,12511,1,269020,1,7047,4,516919,4,66343,4,795793,4,1572760,8,2357274,108,8771,24,3188,1,19217,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4519,1,17083,1,9559,1,0,1
478,8684100,4519,9559,28.990145,,0,11,9,108,31857,842,2436,8652243,18,176,50,1,23397,1,40,1,1872174,1,2922372,1,428612,1,112456,1,3280300,1,12842,1,270153,1,7158,4,519355,4,66453,4,798710,4,1592288,8,2379680,108,8882,24,3088,1,19608,1,2646,1,0,0,0,0,0,0,0,0,0,0,0,0,17045,1,36,1,9559,1,4519,1,17081,1,9559,1,0,1
479,9003400,4518,9559,28.99014,,0,11,9,108,62649,1283,2667,8940751,18,176,60,1,23828,1,90,1,1884164,1,3126593,1,428602,1,116386,1,3347816,1,13212,1,291134,1,7278,4,531083,4,71215,4,815301,4,1603275,8,2406927,108,8982,24,3388,1,21252,1,2606,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4518,1,17082,1,9559,1,0,1
480,8842000,4517,9559,28.99014,,0,11,9,108,41834,1093,3108,8800166,18,176,140,1,23939,1,60,1,1874971,1,2989707,1,428652,1,113829,1,3355986,1,12882,1,277351,1,7258,4,523775,4,72478,4,831892,4,1613289,8,2433080,108,8992,24,3278,1,23016,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17049,1,36,1,9559,1,4517,1,17085,1,9559,1,0,1
481,8808800,4516,9559,28.99014,,0,11,9,108,45795,1042,2467,8763005,18,176,30,1,23869,1,60,1,1877728,1,2979151,1,428682,1,112867,1,3327877,1,12741,1,276859,1,7288,4,522071,4,67295,4,810559,4,1617149,8,2416289,108,8952,24,3118,1,19929,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4516,1,17084,1,9559,1,0,1
482,9004600,4516,9559,28.99014,,0,11,9,108,44180,1123,2837,8960420,18,176,70,1,34575,1,50,1,2023596,1,2988674,1,428562,1,114321,1,3358141,1,12431,1,270915,1,13834,4,550200,4,67806,4,816674,4,1611294,8,2416180,108,8952,24,3138,1,20591,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17050,1,36,1,9559,1,4516,1,17086,1,9559,1,0,1
483,8650200,4516,9559,28.99014,,0,11,9,108,34346,1002,2377,8615854,18,176,70,1,23247,1,70,1,1829670,1,2914021,1,428622,1,132194,1,3275518,1,12441,1,276468,1,7067,4,519064,4,66934,4,801006,4,1577391,8,2367178,108,8842,24,3178,1,20941,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17050,1,36,1,9559,1,4516,1,17086,1,9559,1,0,1
484,8759000,4515,9559,28.99014,,0,11,9,108,34299,923,3098,8724701,18,176,50,1,23187,1,100,1,1835595,1,2957558,1,428492,1,111093,1,3355825,1,12801,1,288719,1,7478,4,546872,4,67696,4,812504,4,1605279,8,2405694,108,8992,24,3168,1,20651,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17049,1,36,1,9559,1,4515,1,17085,1,9559,1,0,1
485,8876000,4516,9559,28.99014,,0,11,9,108,33299,943,2727,8842701,18,176,20,1,28420,1,40,1,1880695,1,3017245,1,428632,1,113739,1,3361088,1,12821,1,286423,1,7208,4,526101,4,67856,4,816233,4,1630241,8,2434795,108,8952,24,3408,1,20129,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4516,1,17084,1,9559,1,0,1
486,8833500,4514,9559,28.99014,,0,11,9,108,38376,1012,2637,8795124,18,176,60,1,23969,1,100,1,1886259,1,3007130,1,428532,1,112005,1,3324218,1,12852,1,276268,1,7198,4,525720,4,67907,4,818068,4,1601460,8,2407888,108,9002,24,3318,1,20711,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17044,1,36,1,9559,1,4514,1,17080,1,9559,1,0,1
487,8688300,4514,9559,28.990133,,0,11,9,108,39806,932,2486,8648494,18,176,50,1,23708,1,30,1,1882089,1,2942772,1,428572,1,112957,1,3245856,1,12461,1,272398,1,7047,4,514623,4,66002,4,794129,4,1564179,8,2347040,108,8782,24,3168,1,20841,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17041,1,36,1,9559,1,4514,1,17077,1,9559,1,0,1
488,8858000,4514,9559,28.990128,,0,11,9,108,36301,892,2998,8821699,18,176,10,1,23247,1,40,1,1834793,1,2984454,1,428582,1,112446,1,3425156,1,12972,1,331473,1,7408,4,535645,4,67966,4,838959,4,1615865,8,2442855,108,8972,24,3248,1,21112,1,2586,1,0,0,0,0,0,0,0,0,0,0,0,0,17045,1,36,1,9559,1,4514,1,17081,1,9559,1,0,1
489,8696400,4513,9559,28.990131,,0,11,9,108,36779,842,2456,8659621,18,176,30,1,23758,1,30,1,1885828,1,2924978,1,428532,1,110491,1,3273133,1,12842,1,272689,1,7057,4,516016,4,66313,4,794660,4,1589741,8,2373074,108,8872,24,3168,1,20059,1,2586,1,0,0,0,0,0,0,0,0,0,0,0,0,17041,1,36,1,9559,1,4513,1,17077,1,9559,1,0,1
490,8864000,4513,9559,28.990131,,0,11,9,108,42080,932,2507,8821920,18,176,120,1,23869,1,40,1,1854240,1,3027560,1,428582,1,111694,1,3363033,1,12781,1,309259,1,7268,4,525850,4,67806,4,815441,4,1609570,8,2413582,108,8922,24,3208,1,21142,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4513,1,17079,1,9559,1,0,1
491,8806600,4514,9559,28.990131,,0,11,9,108,34152,962,2537,8772448,18,176,40,1,23688,1,30,1,1886871,1,2987862,1,428582,1,112456,1,3320068,1,12852,1,275987,1,7308,4,528006,4,67766,4,809647,4,1604528,8,2402736,108,8902,24,3148,1,20119,1,2596,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4514,1,17079,1,9559,1,0,1
492,8737200,4514,9559,28.990131,,0,11,9,108,37901,892,2557,8699299,18,176,50,1,23839,1,80,1,1885627,1,2964275,1,428602,1,111784,1,3272561,1,12481,1,274804,1,7077,4,520157,4,66192,4,796956,4,1581190,8,2366898,108,8691,24,3128,1,19658,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4514,1,17082,1,9559,1,0,1
493,8759300,4514,9559,28.990131,,0,11,9,108,39511,1524,4050,8719789,18,176,20,1,23077,1,10,1,1876254,1,2928346,1,428622,1,110611,1,3340007,1,12842,1,269742,1,7057,4,516708,4,77390,4,804394,4,1637539,8,2428901,108,8982,24,3208,1,19889,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4514,1,17079,1,9559,1,0,1
494,8713700,4513,9559,28.99013,,0,11,9,108,35062,912,2557,8678638,18,176,40,1,23919,1,40,1,1869889,1,2921650,1,428582,1,109739,1,3312239,1,12541,1,294593,1,7097,4,523976,4,66984,4,805246,4,1588157,8,2381975,108,8872,24,3168,1,19538,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4513,1,17079,1,9559,1,0,1
495,8773400,4514,9559,28.990126,,0,11,9,108,33141,1614,3198,8740259,18,176,30,1,23217,1,80,1,1845800,1,2951994,1,428592,1,112677,1,3365329,1,12541,1,270975,1,7138,4,524988,4,72678,4,809507,4,1653147,8,2450493,108,8962,24,3118,1,19628,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17051,1,36,1,9559,1,4514,1,17087,1,9559,1,0,1
496,8674000,4514,9559,28.990126,,0,11,9,108,36383,882,2537,8637617,18,176,40,1,23468,1,30,1,1845609,1,2935935,1,428642,1,111985,1,3278937,1,12972,1,277250,1,7027,4,521931,4,66302,4,799352,4,1580168,8,2368181,108,8802,24,3288,1,20200,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17050,1,36,1,9559,1,4514,1,17086,1,9559,1,0,1
497,8686500,4515,9559,28.990126,,0,11,9,108,48281,1103,3268,8638219,18,176,40,1,28309,1,50,1,1868556,1,2886434,1,428582,1,116295,1,3297412,1,12541,1,277922,1,7188,4,525460,4,66664,4,804655,4,1589160,8,2381705,108,8842,24,3128,1,19608,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17049,1,36,1,9559,1,4515,1,17085,1,9559,1,0,1
498,8658000,4514,9559,28.990126,,0,11,9,108,35740,882,2427,8622260,18,176,40,1,23217,1,80,1,1834131,1,2916658,1,428622,1,130570,1,3276391,1,12551,1,273962,1,7017,4,519485,4,66393,4,801768,4,1581702,8,2372251,108,8792,24,3088,1,19628,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17050,1,36,1,9559,1,4514,1,17086,1,9559,1,0,1
499,8690500,4515,9559,28.990126,,0,11,9,108,39881,932,2507,8650619,18,176,50,1,23157,1,70,1,1840106,1,2976043,1,428632,1,111714,1,3258276,1,12571,1,274814,1,7047,4,517570,4,66142,4,793076,4,1573662,8,2355479,108,8751,24,3138,1,19358,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4515,1,17083,1,9559,1,0,1
