step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
425,11708100,4518,9559,28.990166,,0,11,9,108,216382,1383,3988,11491718,18,176,220,1,38726,1,80,1,2195863,1,3118300,1,543335,1,191285,1,5387858,1,16051,1,1047493,1,7755,4,644222,4,62973,4,1173690,4,2285569,8,3442505,108,12765,24,5631,1,156126,1,3016,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4518,1,17071,1,9559,1,0,1
426,11138200,4520,9559,28.990166,,0,11,9,108,118747,1192,4609,11019453,18,176,240,1,35750,1,70,1,2040869,1,3093853,1,543255,1,112721,1,5180461,1,12234,1,790239,1,7154,4,605977,4,73965,4,1165865,4,2321699,8,3469759,108,13196,24,6102,1,205543,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
427,10737100,4519,9559,28.990158,,0,11,9,108,73274,1212,3868,10663826,18,176,311,1,26532,1,60,1,1903981,1,2949039,1,543375,1,112751,1,5114171,1,13607,1,830367,1,7314,4,609805,4,63104,4,1160414,4,2274968,8,3418889,108,12625,24,5611,1,158461,1,2916,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4519,1,17073,1,9559,1,0,1
428,12271700,4519,9559,28.990158,,0,11,9,108,1204794,1393,3637,11066906,18,176,110,1,35389,1,130,1,2009738,1,3171394,1,543295,1,117851,1,5171614,1,17384,1,898511,1,7034,4,603773,4,62092,4,1170644,4,2265840,8,3420192,108,12655,24,5611,1,153741,1,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,36,1,9559,1,4519,1,17069,1,9559,1,0,1
429,11057100,4519,9559,28.990156,,0,11,9,108,57476,1242,4208,10999624,18,176,611,1,32955,1,140,1,2230030,1,2938849,1,543275,1,111228,1,5129000,1,13537,1,794437,1,7455,4,610617,4,63545,4,1174942,4,2322551,8,3480681,108,12605,24,5751,1,145846,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4519,1,17073,1,9559,1,0,1
430,10613300,4518,9559,28.990152,,0,11,9,108,49209,1092,3557,10564091,18,176,160,1,24227,1,50,1,1871978,1,2888039,1,543245,1,113362,1,5109753,1,13276,1,835076,1,7956,4,617500,4,63034,4,1153130,4,2269417,8,3406295,108,12695,24,5611,1,154503,1,2435,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4518,1,17073,1,9559,1,0,1
431,10891800,4518,9559,28.990156,,0,11,9,108,52129,1673,4018,10839671,18,176,110,1,30760,1,80,1,2023966,1,3006672,1,543375,1,110697,1,5113139,1,10871,1,822291,1,9929,4,615586,4,62613,4,1158590,4,2279076,8,3420232,108,13416,24,5771,1,154914,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4518,1,17075,1,9559,1,0,1
432,10758500,4518,9559,28.990158,,0,11,9,108,47952,1192,3898,10710548,18,176,140,1,23757,1,50,1,1911696,1,2901726,1,543355,1,111398,1,5207214,1,11212,1,836750,1,7475,4,620155,4,63815,4,1178159,4,2336488,8,3497954,108,12795,24,5631,1,155094,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4518,1,17079,1,9559,1,0,1
433,10679900,4518,9559,28.990156,,0,11,9,108,48267,1262,3858,10631633,18,176,140,1,23716,1,70,1,1905193,1,2936414,1,543385,1,111579,1,5100304,1,10831,1,797713,1,7234,4,613332,4,67182,4,1173510,4,2287723,8,3443498,108,13877,24,5631,1,144203,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17044,1,36,1,9559,1,4518,1,17080,1,9559,1,0,1
434,10703200,4518,9559,28.990156,,0,11,9,108,53752,1283,3678,10649448,18,176,140,1,23716,1,60,1,1901236,1,2950582,1,543325,1,114104,1,5105354,1,10931,1,818484,1,7324,4,611138,4,62923,4,1160143,4,2273114,8,3416955,108,12625,24,5671,1,162809,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4518,1,17079,1,9559,1,0,1
435,11691100,4519,9559,28.990156,,0,11,9,108,641598,2535,4178,11049502,18,176,521,1,25851,1,130,1,1926956,1,3164361,1,543435,1,116598,1,5258214,1,13436,1,826840,1,8276,4,664151,4,63214,4,1208358,4,2321669,8,3512563,108,13286,24,5661,1,154954,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4519,1,17082,1,9559,1,0,1
436,11142500,4519,9559,28.990156,,0,11,9,108,116404,1182,3747,11026096,18,176,190,1,36612,1,50,1,2105606,1,3128260,1,543355,1,112450,1,5087619,1,11953,1,790489,1,7244,4,602300,4,62553,4,1144433,4,2275238,8,3403159,108,12765,24,5781,1,195864,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,17044,1,36,1,9559,1,4519,1,17080,1,9559,1,0,1
437,11818400,4519,9559,28.990156,,0,11,9,108,470002,1523,4649,11348398,18,176,311,1,26522,1,60,1,1909732,1,3163749,1,543485,1,131227,1,5562370,1,10941,1,1178610,1,7745,4,620576,4,64176,4,1178730,4,2307191,8,3468467,108,12805,24,5631,1,195633,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,17045,1,36,1,9559,1,4519,1,17081,1,9559,1,0,1
438,10998300,4519,9559,28.990156,,0,11,9,108,65577,1242,3908,10932723,18,176,220,1,24789,1,70,1,1897859,1,2978446,1,543375,1,113653,1,5352088,1,22224,1,911406,1,7344,4,616107,4,63985,4,1186174,4,2295618,8,3464980,108,12905,24,6553,1,261072,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17044,1,36,1,9559,1,4519,1,17080,1,9559,1,0,1
439,11782300,4520,9559,28.990156,,0,11,9,108,589968,1343,4449,11192332,18,176,311,1,35269,1,130,1,2091809,1,3084785,1,543455,1,117741,1,5302030,1,16803,1,965231,1,7264,4,601719,4,70348,4,1199290,4,2280118,8,3462114,108,12845,24,5781,1,168210,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4520,1,17083,1,9559,1,0,1
440,11218000,4521,9559,28.990154,,0,11,9,108,164600,1323,3708,11053400,18,176,130,1,33436,1,150,1,2139282,1,2890855,1,543395,1,143301,1,5287150,1,15701,1,977876,1,7284,4,608673,4,62883,4,1156396,4,2266351,8,3406405,108,12635,24,5621,1,198238,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,17049,1,36,1,9559,1,4521,1,17085,1,9559,1,0,1
441,11371400,4521,9559,28.990154,,0,11,9,108,194749,1343,3688,11176651,18,176,130,1,26201,1,130,1,2161846,1,2941985,1,543435,1,146758,1,5342649,1,13516,1,997254,1,7705,4,648220,4,63374,4,1173379,4,2294476,8,3451513,108,12655,24,5601,1,148681,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,17052,1,36,1,9559,1,4521,1,17088,1,9559,1,0,1
442,11780200,4522,9559,28.990156,,0,11,9,108,614340,1593,4549,11165860,18,176,200,1,34357,1,782,1,2076900,1,3123100,1,543455,1,116318,1,5254035,1,16713,1,883892,1,7364,4,613322,4,66601,4,1184391,4,2330647,8,3497794,108,12695,24,5751,1,157879,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,17054,1,36,1,9559,1,4522,1,17090,1,9559,1,0,1
443,11008800,4523,9559,28.990156,,0,11,9,108,176664,1703,3878,10832136,18,176,190,1,32965,1,70,1,2105746,1,2858411,1,543445,1,143431,1,5132608,1,15270,1,860296,1,7374,4,611518,4,62963,4,1157849,4,2277874,8,3419320,108,12525,24,5661,1,144904,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17056,1,36,1,9559,1,4523,1,17092,1,9559,1,0,1
444,11126000,4524,9559,28.990156,,0,11,9,108,117007,1984,5431,11008993,18,176,130,1,23777,1,70,1,1913790,1,3124713,1,543335,1,114003,1,5277652,1,11523,1,796330,1,9729,4,626788,4,66781,4,1193068,4,2346428,8,3521010,108,13056,24,5751,1,227586,1,3206,1,0,0,0,0,0,0,0,0,0,0,0,0,17049,1,36,1,9559,1,4524,1,17085,1,9559,1,0,1
445,10938400,4523,9559,28.990156,,0,11,9,108,75233,1994,4369,10863167,18,176,220,1,26853,1,60,1,1908289,1,3001972,1,543355,1,141417,1,5222724,1,18276,1,862200,1,7334,4,613242,4,63254,4,1175954,4,2296039,8,3454950,108,12675,24,6172,1,193760,1,2775,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4523,1,17082,1,9559,1,0,1
446,12090700,4522,9559,28.990156,,0,11,9,108,1034184,1383,3757,11056516,18,176,230,1,39177,1,70,1,1967475,1,3093632,1,543375,1,119935,1,5278674,1,13947,1,854064,1,8246,4,635345,4,63074,4,1194631,4,2300398,8,3478436,108,12835,24,5851,1,212987,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4522,1,17084,1,9559,1,0,1
447,11626500,4523,9559,28.990156,,0,11,9,108,525727,1402,3948,11100773,18,176,240,1,37373,1,140,1,2063844,1,3092160,1,543435,1,120366,1,5230099,1,13116,1,917067,1,7304,4,623462,4,63575,4,1177117,4,2282032,8,3442476,108,12725,24,5601,1,150084,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4523,1,17084,1,9559,1,0,1
448,11740700,4523,9559,28.990156,,0,11,9,108,594458,1373,3777,11146242,18,176,110,1,25620,1,70,1,2096178,1,3184099,1,543285,1,120276,1,5159791,1,16813,1,879283,1,7244,4,606068,4,62713,4,1155474,4,2271000,8,3410102,108,12595,24,5621,1,168550,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17052,1,36,1,9559,1,4523,1,17088,1,9559,1,0,1
449,11094800,4522,9559,28.990156,,0,11,9,108,85737,1143,4449,11009063,18,176,671,1,39798,1,130,1,2170964,1,2934560,1,543415,1,115035,1,5191593,1,12895,1,814596,1,7284,4,615456,4,69035,4,1224570,4,2294216,8,3501120,108,13216,24,5661,1,157088,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4522,1,17084,1,9559,1,0,1
450,12010000,4522,9559,28.990156,,0,11,9,108,879529,1313,3817,11130471,18,176,240,1,34227,1,130,1,2055448,1,3096277,1,543425,1,129604,1,5255458,1,15661,1,936896,1,7284,4,610146,4,63645,4,1177207,4,2273525,8,3434310,108,12605,24,5761,1,176816,1,2866,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4522,1,17083,1,9559,1,0,1
451,12219100,4523,9559,28.990152,,0,11,9,108,1046777,1463,3898,11172323,18,176,250,1,36572,1,140,1,2149422,1,3047882,1,543365,1,120666,1,5257172,1,16853,1,981323,1,7234,4,602140,4,62512,4,1154462,4,2269046,8,3407096,108,12515,24,5601,1,170705,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,17051,1,36,1,9559,1,4523,1,17087,1,9559,1,0,1
452,12647500,4523,9559,28.99015,,0,11,9,108,1213234,1323,3637,11434266,18,176,351,1,36762,1,130,1,2107560,1,3314976,1,543345,1,116859,1,5297310,1,16973,1,942317,1,6813,4,603182,4,62102,4,1164492,4,2284687,8,3432907,108,12635,24,8717,1,221203,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4523,1,17084,1,9559,1,0,1
453,11961200,4522,9559,28.990156,,0,11,9,108,789499,1373,3758,11171701,18,176,200,1,32935,1,140,1,2173549,1,3018084,1,543315,1,188830,1,5184179,1,30470,1,866117,1,7354,4,611839,4,63364,4,1163320,4,2283976,8,3430913,108,12624,24,5641,1,178730,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4522,1,17083,1,9559,1,0,1
454,11309000,4522,9559,28.990156,,0,11,9,108,381457,1162,3767,10927543,18,176,721,1,32824,1,130,1,2140344,1,2938147,1,543355,1,111098,1,5148308,1,12615,1,791341,1,7244,4,607280,4,62943,4,1184872,4,2305227,8,3473707,108,12625,24,6162,1,179502,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4522,1,17083,1,9559,1,0,1
455,11578000,4521,9559,28.990156,,0,11,9,108,495343,1283,3698,11082657,18,176,341,1,36592,1,130,1,2103041,1,3030278,1,543315,1,144062,1,5213386,1,11513,1,958228,1,7314,4,606108,4,62963,4,1154192,4,2268756,8,3406675,108,12575,24,5621,1,146407,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4521,1,17084,1,9559,1,0,1
456,11416500,4522,9559,28.990152,,0,11,9,108,201434,1283,3988,11215066,18,176,261,1,34448,1,90,1,2037142,1,3119974,1,543485,1,147750,1,5315646,1,16272,1,942467,1,7304,4,612741,4,63464,4,1195513,4,2308343,8,3487073,108,12795,24,5741,1,176275,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4522,1,17083,1,9559,1,0,1
457,10950500,4522,9559,28.990152,,0,11,9,108,57314,1202,3928,10893186,18,176,130,1,33105,1,130,1,2135555,1,2906445,1,543325,1,110086,1,5150763,1,13647,1,796561,1,7384,4,607771,4,63224,4,1206184,4,2300598,8,3490149,108,12705,24,6122,1,158972,1,2745,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4522,1,17083,1,9559,1,0,1
458,12805200,4521,9559,28.990152,,0,11,9,108,1711592,1363,3667,11093608,18,176,160,1,34367,1,120,1,2024657,1,3057902,1,543415,1,127740,1,5289425,1,15821,1,988427,1,7605,4,643802,4,62593,4,1149793,4,2251362,8,3385073,108,12414,24,5581,1,176416,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4521,1,17082,1,9559,1,0,1
459,11900200,4523,9559,28.990152,,0,11,9,108,837041,1333,3777,11063159,18,176,521,1,34327,1,130,1,2187627,1,2869082,1,543485,1,129985,1,5281650,1,16352,1,1012564,1,7324,4,606629,4,62983,4,1152518,4,2266702,8,3402768,108,12675,24,5621,1,163530,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,17055,1,36,1,9559,1,4523,1,17091,1,9559,1,0,1
460,11394800,4522,9559,28.990152,,0,11,9,108,229782,1283,3757,11165018,18,176,501,1,31812,1,110,1,2043053,1,3165984,1,543525,1,147649,1,5216322,1,16061,1,904422,1,7374,4,615236,4,63915,4,1167738,4,2287142,8,3438418,108,12705,24,5942,1,160785,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17054,1,36,1,9559,1,4522,1,17090,1,9559,1,0,1
461,11809800,4521,9559,28.990152,,0,11,9,108,768073,3597,3928,11041727,18,176,130,1,23867,1,80,1,1899993,1,3177496,1,543465,1,146938,1,5233475,1,16282,1,844725,1,7314,4,614234,4,67412,4,1192918,4,2310948,8,3487183,108,12755,24,5821,1,172328,1,14178,1,0,0,0,0,0,0,0,0,0,0,0,0,17055,1,36,1,9559,1,4521,1,17091,1,9559,1,0,1
462,10881200,4522,9559,28.990152,,0,11,9,108,87760,1162,3918,10793440,18,176,170,1,32774,1,140,1,2121647,1,2865164,1,543395,1,109875,1,5102288,1,17985,1,792283,1,7334,4,609865,4,63434,4,1170584,4,2277102,8,3431233,108,12535,24,5661,1,172408,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17060,1,36,1,9559,1,4522,1,17096,1,9559,1,0,1
463,11512800,4522,9559,28.990152,,0,11,9,108,168961,1423,3848,11343839,18,176,170,1,37253,1,70,1,2173499,1,2998045,1,543425,1,129654,1,5449979,1,11743,1,1102009,1,7645,4,648811,4,63214,4,1173500,4,2276902,8,3433879,108,12675,24,5962,1,168079,1,2435,1,0,0,0,0,0,0,0,0,0,0,0,0,17058,1,36,1,9559,1,4522,1,17094,1,9559,1,0,1
464,11127700,4521,9559,28.990152,,0,11,9,108,387694,1212,4278,10740006,18,176,501,1,24779,1,60,1,1897218,1,2939540,1,543335,1,114324,1,5209368,1,10881,1,799447,1,7364,4,612841,4,63695,4,1175814,4,2366006,8,3524897,108,12645,24,5641,1,174863,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17063,1,36,1,9559,1,4521,1,17099,1,9559,1,0,1
465,11059900,4523,9559,28.990152,,0,11,9,108,60246,1293,3938,10999654,18,176,240,1,23857,1,70,1,1898490,1,3043865,1,543475,1,132159,1,5345344,1,12154,1,958739,1,7204,4,612941,4,63635,4,1164512,4,2302131,8,3449910,108,12795,24,5651,1,226394,1,2846,1,0,0,0,0,0,0,0,0,0,0,0,0,17062,1,36,1,9559,1,4523,1,17098,1,9559,1,0,1
466,10783000,4523,9559,28.990147,,0,11,9,108,59497,1483,3787,10723503,18,176,291,1,24919,1,60,1,1906376,1,3014908,1,543345,1,116398,1,5106206,1,11002,1,812753,1,7224,4,602170,4,62543,4,1154021,4,2279647,8,3416134,108,13747,24,6092,1,177688,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17065,1,36,1,9559,1,4523,1,17101,1,9559,1,0,1
467,10744900,4523,9559,28.990145,,0,11,9,108,64210,1283,4058,10680690,18,176,210,1,27053,1,70,1,1917638,1,2899612,1,543335,1,112410,1,5166694,1,13667,1,800859,1,7425,4,617440,4,63845,4,1205943,4,2307762,8,3496942,108,12705,24,5641,1,154022,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,17057,1,36,1,9559,1,4523,1,17093,1,9559,1,0,1
468,10886900,4523,9559,28.990145,,0,11,9,108,38662,1262,3777,10848238,18,176,240,1,30179,1,80,1,2108422,1,2919922,1,543425,1,111458,1,5123420,1,11092,1,795839,1,7344,4,607721,4,62863,4,1167167,4,2279707,8,3430202,108,12895,24,5851,1,193159,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,17059,1,36,1,9559,1,4523,1,17095,1,9559,1,0,1
469,10731900,4523,9559,28.990139,,0,11,9,108,55830,1192,3787,10676070,18,176,140,1,26201,1,80,1,1920854,1,2921334,1,543315,1,111759,1,5141816,1,10571,1,858142,1,7344,4,610486,4,63264,4,1162929,4,2279457,8,3425993,108,12605,24,5641,1,150846,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17057,1,36,1,9559,1,4523,1,17093,1,9559,1,0,1
470,10791400,4522,9559,28.990139,,0,11,9,108,48619,2465,4248,10742781,18,176,140,1,23586,1,70,1,1903290,1,2950101,1,543345,1,112270,1,5199539,1,10440,1,799386,1,7374,4,650805,4,64136,4,1182307,4,2328363,8,3493686,108,12735,24,5641,1,156557,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,17050,1,36,1,9559,1,4522,1,17086,1,9559,1,0,1
471,10805600,4521,9559,28.990147,,0,11,9,108,92918,1313,3998,10712682,18,176,210,1,23576,1,60,1,1908349,1,2898730,1,543335,1,116108,1,5206943,1,15370,1,824025,1,7384,4,614214,4,62933,4,1166686,4,2298314,8,3448147,108,12855,24,5781,1,223237,1,3056,1,0,0,0,0,0,0,0,0,0,0,0,0,17051,1,36,1,9559,1,4521,1,17087,1,9559,1,0,1
472,11925000,4521,9559,28.990149,,0,11,9,108,78556,1653,5110,11846444,18,176,261,1,30540,1,130,1,2110616,1,3191564,1,543575,1,115556,1,5841507,1,12695,1,1438328,1,7845,4,620666,4,64416,4,1187236,4,2300889,8,3470030,108,12985,24,5721,1,212206,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,17051,1,36,1,9559,1,4521,1,17087,1,9559,1,0,1
473,12577100,4520,9559,28.990149,,0,11,9,108,1272698,1343,4058,11304402,18,176,401,1,30810,1,90,1,2111698,1,3238757,1,543455,1,113512,1,5249457,1,16222,1,917578,1,7334,4,616638,4,63765,4,1168660,4,2287673,8,3439450,108,12825,24,5751,1,178079,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4520,1,17083,1,9559,1,0,1
474,11116000,4520,9559,28.990149,,0,11,9,108,56539,1283,4308,11059461,18,176,571,1,33415,1,140,1,2152728,1,2928969,1,543345,1,123101,1,5265638,1,11553,1,832040,1,7435,4,612671,4,70528,4,1178840,4,2382168,8,3543744,108,12955,24,5922,1,172258,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4520,1,17084,1,9559,1,0,1
475,10790700,4519,9559,28.990149,,0,11,9,108,192803,1242,3737,10597897,18,176,200,1,24708,1,70,1,1890605,1,2915754,1,543345,1,112470,1,5100034,1,10711,1,800338,1,7324,4,608933,4,63214,4,1163360,4,2290809,8,3437756,108,12675,24,5641,1,156647,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,17042,1,36,1,9559,1,4519,1,17078,1,9559,1,0,1
476,10975400,4519,9559,28.990149,,0,11,9,108,140388,1353,3677,10835012,18,176,150,1,23787,1,70,1,1892518,1,3006922,1,543315,1,144794,1,5207474,1,15981,1,909222,1,7234,4,603683,4,62723,4,1162478,4,2281030,8,3426895,108,12935,24,5741,1,171456,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4519,1,17082,1,9559,1,0,1
477,10966000,4519,9559,28.990149,,0,11,9,108,65811,1333,4118,10900189,18,176,210,1,32834,1,140,1,2170724,1,2873401,1,543435,1,110186,1,5155783,1,13476,1,833133,1,7304,4,616187,4,63565,4,1188860,4,2281040,8,3453076,108,12705,24,5631,1,156276,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4519,1,17083,1,9559,1,0,1
478,11196500,4519,9559,28.990145,,0,11,9,108,379263,2495,3707,10817237,18,176,180,1,36171,1,70,1,2113471,1,2897778,1,543365,1,111949,1,5103881,1,10370,1,796521,1,7445,4,620366,4,63615,4,1170894,4,2283895,8,3438458,108,12625,24,5631,1,150565,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17045,1,36,1,9559,1,4519,1,17081,1,9559,1,0,1
479,10898100,4518,9559,28.99014,,0,11,9,108,53339,1373,3978,10844761,18,176,200,1,23436,1,70,1,1917758,1,2976032,1,543405,1,114274,1,5258063,1,11523,1,960733,1,7244,4,607871,4,63144,4,1150044,4,2259658,8,3393149,108,12575,24,5681,1,199731,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4518,1,17082,1,9559,1,0,1
480,10722100,4517,9559,28.99014,,0,11,9,108,55138,1363,3817,10666962,18,176,371,1,24207,1,70,1,1902708,1,2892989,1,543415,1,114765,1,5177606,1,10831,1,801140,1,7394,4,645785,4,64045,4,1167989,4,2320798,8,3471843,108,13126,24,5631,1,161026,1,2435,1,0,0,0,0,0,0,0,0,0,0,0,0,17049,1,36,1,9559,1,4517,1,17085,1,9559,1,0,1
481,10724400,4516,9559,28.99014,,0,11,9,108,47508,1323,3737,10676892,18,176,170,1,23686,1,70,1,1912598,1,3001692,1,543375,1,114615,1,5070095,1,10591,1,804667,1,7294,4,608993,4,62873,4,1155655,4,2272333,8,3411675,108,12575,24,5651,1,148711,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4516,1,17084,1,9559,1,0,1
482,10878100,4516,9559,28.99014,,0,11,9,108,145048,1232,3707,10733052,18,176,150,1,25911,1,70,1,1919070,1,2967415,1,543375,1,113553,1,5152116,1,11392,1,800839,1,7344,4,615236,4,64146,4,1183128,4,2300318,8,3466984,108,12755,24,6062,1,171266,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,17050,1,36,1,9559,1,4516,1,17086,1,9559,1,0,1
483,11788700,4516,9559,28.99014,,0,11,9,108,765690,1613,4048,11023010,18,176,60,1,28586,1,130,1,1895835,1,3030939,1,543355,1,156026,1,5357077,1,11002,1,994158,1,7405,4,619143,4,64286,4,1186174,4,2311830,8,3481061,108,12895,24,5741,1,164182,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,17050,1,36,1,9559,1,4516,1,17086,1,9559,1,0,1
484,10999000,4515,9559,28.99014,,0,11,9,108,68000,1443,3898,10931000,18,176,200,1,24899,1,70,1,1907909,1,3040147,1,543455,1,115376,1,5278193,1,20751,1,829826,1,7565,4,621528,4,64687,4,1177367,4,2370475,8,3530508,108,13436,24,5801,1,196936,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,17049,1,36,1,9559,1,4515,1,17085,1,9559,1,0,1
485,11843900,4516,9559,28.99014,,0,11,9,108,541132,1443,3817,11302768,18,176,220,1,37273,1,70,1,2130114,1,3222815,1,543245,1,122410,1,5229778,1,16843,1,917067,1,7394,4,609735,4,62993,4,1160765,4,2292783,8,3436825,108,12905,24,5671,1,169432,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4516,1,17084,1,9559,1,0,1
486,11009300,4514,9559,28.99014,,0,11,9,108,56668,1283,4098,10952632,18,176,441,1,33275,1,140,1,2166455,1,2995740,1,543335,1,123272,1,5078522,1,11452,1,803024,1,6994,4,599865,4,62472,4,1159582,4,2259958,8,3402677,108,12765,24,6182,1,176616,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,17044,1,36,1,9559,1,4514,1,17080,1,9559,1,0,1
487,11176500,4514,9559,28.990133,,0,11,9,108,469429,1283,4288,10707071,18,176,150,1,27424,1,70,1,1896085,1,2914572,1,543285,1,113963,1,5195511,1,16011,1,833313,1,7445,4,615286,4,63825,4,1165845,4,2339214,8,3487364,108,13406,24,5952,1,160314,1,3036,1,0,0,0,0,0,0,0,0,0,0,0,0,17041,1,36,1,9559,1,4514,1,17077,1,9559,1,0,1
488,10933600,4514,9559,28.990128,,0,11,9,108,49813,1222,3838,10883787,18,176,230,1,34007,1,90,1,2133631,1,2927757,1,543335,1,114114,1,5119943,1,10681,1,794176,1,7384,4,624083,4,63685,4,1168069,4,2291370,8,3442516,108,13086,24,5631,1,161837,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,17045,1,36,1,9559,1,4514,1,17081,1,9559,1,0,1
